sample_index,timestamp_us,ecg_raw,leads_off,adc_ok
1141,2806968,2121,1,1
1142,2808968,2183,0,1
1143,2810968,2199,0,1
1144,2812968,2142,0,1
1145,2814968,2100,0,1
1146,2816968,2038,0,1
1147,2818968,2005,0,1
1148,2820968,1995,0,1
1149,2822968,2007,0,1
1150,2824968,1970,1,1
1151,2826968,1983,1,1
1152,2828968,2003,0,1
1153,2830968,2005,0,1
1154,2832969,2025,0,1
1155,2834968,2022,0,1
1156,2836968,2035,0,1
1157,2838968,2039,0,1
1158,2840968,2030,0,1
1159,2842968,2041,0,1
1160,2844968,2010,1,1
1161,2846968,2038,1,1
1162,2848968,2031,0,1
1163,2850968,2028,0,1
1164,2852968,2024,0,1
1165,2854968,2012,0,1
1166,2856968,2011,0,1
1167,2858968,2031,0,1
1168,2860968,2029,0,1
1169,2862968,2037,0,1
1170,2864968,2011,1,1
1171,2866968,2027,1,1
1172,2868968,2015,0,1
1173,2870968,2009,0,1
1174,2872969,2020,0,1
1175,2874968,2022,0,1
1176,2876968,2021,0,1
1177,2878968,2037,0,1
1178,2880968,2041,0,1
1179,2882968,2036,1,1
1180,2884968,2012,1,1
1181,2886968,2018,1,1
1182,2888968,1991,0,1
1183,2890968,1983,0,1
1184,2892968,1991,0,1
1185,2894968,1998,0,1
1186,2896968,2024,0,1
1187,2898968,2035,0,1
1188,2900968,2040,0,1
1189,2902968,2063,0,1
1190,2904968,2018,1,1
1191,2906968,2025,1,1
1192,2908968,2024,0,1
1193,2910968,2021,0,1
1194,2912969,2022,0,1
1195,2914968,2012,0,1
1196,2916968,2023,0,1
1197,2918968,2041,0,1
1198,2920968,2029,0,1
1199,2922968,2037,0,1
1200,2924968,2005,1,1
1201,2926968,2024,1,1
1202,2928968,2019,0,1
1203,2930968,2012,0,1
1204,2932968,2021,0,1
1205,2934968,2019,0,1
1206,2936968,2020,0,1
1207,2938968,2037,0,1
1208,2940968,2025,0,1
1209,2942968,2037,0,1
1210,2944968,2009,1,1
1211,2946968,1998,1,1
1212,2948968,1988,0,1
1213,2950968,1975,0,1
1214,2952969,1998,0,1
1215,2954968,2027,0,1
1216,2956968,2035,0,1
1217,2958968,2043,0,1
1218,2960968,2041,0,1
1219,2962968,2057,0,1
1220,2964968,2010,1,1
1221,2966968,2019,1,1
1222,2968968,2007,0,1
1223,2970968,2008,0,1
1224,2972968,2017,0,1
1225,2974968,2025,0,1
1226,2976968,2039,0,1
1227,2978968,2040,0,1
1228,2980968,2037,0,1
1229,2982968,2041,0,1
1230,2984968,2003,1,1
1231,2986968,2001,1,1
1232,2988968,2009,0,1
1233,2990968,2006,0,1
1234,2992969,2023,0,1
1235,2994968,2023,0,1
1236,2996968,2023,0,1
1237,2998968,2039,0,1
1238,3000968,2040,0,1
1239,3002968,2035,0,1
1240,3004968,2040,1,1
1241,3006968,2069,0,1
1242,3008968,2063,0,1
1243,3010968,2041,0,1
1244,3012968,2041,0,1
1245,3014968,2023,0,1
1246,3016968,2088,0,1
1247,3018968,2024,0,1
1248,3020968,2029,0,1
1249,3022968,2031,1,1
1250,3024968,2015,1,1
1251,3026968,2041,0,1
1252,3028968,2042,0,1
1253,3030968,2053,0,1
1254,3032969,2044,0,1
1255,3034968,2013,0,1
1256,3036968,2039,0,1
1257,3038968,2029,0,1
1258,3040968,2037,0,1
1259,3042968,2031,1,1
1260,3044968,1995,1,1
1261,3046968,2022,0,1
1262,3048968,2009,0,1
1263,3050968,2001,0,1
1264,3052968,2019,0,1
1265,3054968,2011,0,1
1266,3056968,2039,0,1
1267,3058968,2043,0,1
1268,3060968,2054,0,1
1269,3062968,2054,1,1
1270,3064968,2009,1,1
1271,3066968,2021,0,1
1272,3068968,1999,0,1
1273,3070968,1992,0,1
1274,3072969,2021,0,1
1275,3074968,2023,0,1
1276,3076968,2031,0,1
1277,3078968,2035,0,1
1278,3080968,2030,0,1
1279,3082968,2043,1,1
1280,3084968,2039,1,1
1281,3086968,2037,0,1
1282,3088968,2013,0,1
1283,3090968,2021,0,1
1284,3092968,2019,0,1
1285,3094968,2023,0,1
1286,3096968,2024,0,1
1287,3098968,2030,0,1
1288,3100968,2029,0,1
1289,3102968,2039,1,1
1290,3104968,2044,1,1
1291,3106968,2044,0,1
1292,3108968,2031,0,1
1293,3110968,2032,0,1
1294,3112969,2019,0,1
1295,3114968,2021,0,1
1296,3116968,2027,0,1
1297,3118968,2029,0,1
1298,3120968,2025,0,1
1299,3122968,2039,1,1
1300,3124968,2009,1,1
1301,3126968,2029,0,1
1302,3128968,2012,0,1
1303,3130968,2021,0,1
1304,3132968,2024,0,1
1305,3134968,2019,0,1
1306,3136968,2026,0,1
1307,3138968,2029,0,1
1308,3140968,2022,0,1
1309,3142968,2037,1,1
1310,3144968,2014,1,1
1311,3146968,2025,0,1
1312,3148968,1992,0,1
1313,3150968,2008,0,1
1314,3152969,2023,0,1
1315,3154968,2025,0,1
1316,3156968,2053,0,1
1317,3158968,2036,0,1
1318,3160968,2038,0,1
1319,3162968,2055,1,1
1320,3164968,2007,1,1
1321,3166968,2001,0,1
1322,3168968,1992,0,1
1323,3170968,1998,0,1
1324,3172968,2009,0,1
1325,3174968,2030,0,1
1326,3176968,2052,0,1
1327,3178968,2039,0,1
1328,3180968,2035,0,1
1329,3182968,2023,1,1
1330,3184968,2011,1,1
1331,3186968,2023,0,1
1332,3188968,2024,0,1
1333,3190968,2026,0,1
1334,3192969,2026,0,1
1335,3194968,2028,0,1
1336,3196968,2037,0,1
1337,3198968,2038,0,1
1338,3200968,2035,0,1
1339,3202968,2036,1,1
1340,3204968,2009,1,1
1341,3206968,2037,0,1
1342,3208968,2023,0,1
1343,3210968,2027,0,1
1344,3212968,2023,0,1
1345,3214968,2020,0,1
1346,3216968,2040,0,1
1347,3218968,2036,0,1
1348,3220968,2037,0,1
1349,3222968,2037,1,1
1350,3224968,2012,1,1
1351,3226968,1974,0,1
1352,3228968,1955,0,1
1353,3230968,1950,0,1
1354,3232969,1978,0,1
1355,3234968,1992,0,1
1356,3236968,2025,0,1
1357,3238968,2043,0,1
1358,3240968,2065,0,1
1359,3242968,2055,1,1
1360,3244968,2059,1,1
1361,3246968,2281,0,1
1362,3248968,2445,0,1
1363,3250968,2447,0,1
1364,3252968,2336,0,1
1365,3254968,2187,0,1
1366,3256968,2067,0,1
1367,3258968,2003,0,1
1368,3260968,1955,0,1
1369,3262968,1949,1,1
1370,3264968,1931,1,1
1371,3266968,1791,0,1
1372,3268968,1663,0,1
1373,3270968,1699,0,1
1374,3272969,1801,0,1
1375,3274968,1912,0,1
1376,3276968,2015,0,1
1377,3278968,2087,0,1
1378,3280968,2119,0,1
1379,3282968,2120,1,1
1380,3284968,2079,1,1
1381,3286968,2055,0,1
1382,3288968,1977,0,1
1383,3290968,1963,0,1
1384,3292968,1979,0,1
1385,3294968,1992,0,1
1386,3296968,2008,0,1
1387,3298968,2035,0,1
1388,3300968,2038,0,1
1389,3302968,2053,1,1
1390,3304968,2065,1,1
1391,3306968,2075,0,1
1392,3308968,1988,0,1
1393,3310968,1937,0,1
1394,3312969,1947,0,1
1395,3314968,1956,0,1
1396,3316968,1983,0,1
1397,3318968,2026,0,1
1398,3320968,2044,0,1
1399,3322968,2042,1,1
1400,3324968,2025,1,1
1401,3326968,2031,0,1
1402,3328968,2027,0,1
1403,3330968,2023,0,1
1404,3332968,2015,0,1
1405,3334968,2023,0,1
1406,3336968,2034,0,1
1407,3338968,2043,0,1
1408,3340968,2035,0,1
1409,3342968,2019,1,1
1410,3344968,2003,1,1
1411,3346968,2011,0,1
1412,3348968,2004,0,1
1413,3350968,2013,0,1
1414,3352969,2035,0,1
1415,3354968,2025,0,1
1416,3356968,2035,0,1
1417,3358968,2035,0,1
1418,3360968,2041,0,1
1419,3362968,2024,1,1
1420,3364968,2201,1,1
1421,3366968,2540,0,1
1422,3368968,2686,0,1
1423,3370968,2613,0,1
1424,3372968,2407,0,1
1425,3374968,2196,0,1
1426,3376968,2022,0,1
1427,3378968,1941,0,1
1428,3380968,1906,0,1
1429,3382968,1925,1,1
1430,3384968,1966,1,1
1431,3386968,2023,0,1
1432,3388968,2060,0,1
1433,3390968,2068,0,1
1434,3392968,2073,0,1
1435,3394968,2059,0,1
1436,3396968,2039,0,1
1437,3398968,2035,0,1
1438,3400968,2023,0,1
1439,3402968,2023,1,1
1440,3404968,1997,1,1
1441,3406968,1989,0,1
1442,3408968,1958,0,1
1443,3410968,1966,0,1
1444,3412968,1995,0,1
1445,3414968,2013,0,1
1446,3416968,2035,0,1
1447,3418968,2045,0,1
1448,3420968,2041,0,1
1449,3422968,2057,1,1
1450,3424968,2019,1,1
1451,3426968,2026,0,1
1452,3428968,1981,0,1
1453,3430968,1974,0,1
1454,3432968,2003,0,1
1455,3434968,2008,0,1
1456,3436968,2023,0,1
1457,3438968,2037,0,1
1458,3440968,2035,0,1
1459,3442968,2023,1,1
1460,3444968,1981,1,1
1461,3446968,1991,0,1
1462,3448968,1980,0,1
1463,3450968,1988,0,1
1464,3452968,1997,0,1
1465,3454968,2019,0,1
1466,3456968,2035,0,1
1467,3458968,2045,0,1
1468,3460968,2040,0,1
1469,3462968,2041,1,1
1470,3464968,2021,1,1
1471,3466968,2012,0,1
1472,3468968,2007,0,1
1473,3470968,2011,0,1
1474,3472968,2023,0,1
1475,3474968,2011,0,1
1476,3476968,2031,0,1
1477,3478968,2043,0,1
1478,3480968,2031,0,1
1479,3482968,2023,1,1
1480,3484968,2042,1,1
1481,3486968,2025,0,1
1482,3488968,2025,0,1
1483,3490968,1997,0,1
1484,3492968,2013,0,1
1485,3494968,2020,0,1
1486,3496968,2020,0,1
1487,3498968,2035,0,1
1488,3500968,2038,0,1
1489,3502968,2025,1,1
1490,3504968,2020,1,1
1491,3506968,2012,0,1
1492,3508968,1947,0,1
1493,3510968,1931,0,1
1494,3512968,1931,0,1
1495,3514968,1960,0,1
1496,3516968,2007,0,1
1497,3518968,2028,0,1
1498,3520968,2043,0,1
1499,3522968,2042,1,1
1500,3524968,2039,1,1
1501,3526968,2057,0,1
1502,3528968,2041,0,1
1503,3530968,2025,0,1
1504,3532968,2013,0,1
1505,3534968,2026,0,1
1506,3536968,2023,0,1
1507,3538968,2025,0,1
1508,3540968,2031,0,1
1509,3542968,2005,1,1
1510,3544968,2027,1,1
1511,3546968,2031,0,1
1512,3548968,1999,0,1
1513,3550968,1993,0,1
1514,3552968,1999,0,1
1515,3554968,1981,0,1
1516,3556968,2041,0,1
1517,3558968,2021,0,1
1518,3560968,2043,0,1
1519,3562968,2020,1,1
1520,3564968,2019,1,1
1521,3566968,2003,0,1
1522,3568968,1966,0,1
1523,3570968,1981,0,1
1524,3572968,2005,0,1
1525,3574968,2024,0,1
1526,3576968,2010,0,1
1527,3578968,2037,0,1
1528,3580968,2054,0,1
1529,3582968,2035,1,1
1530,3584968,2013,1,1
1531,3586968,2029,0,1
1532,3588968,2005,0,1
1533,3590968,2009,0,1
1534,3592968,2010,0,1
1535,3594968,2010,0,1
1536,3596968,2036,0,1
1537,3598968,2030,0,1
1538,3600968,2038,0,1
1539,3602968,2041,1,1
1540,3604968,2037,1,1
1541,3606968,2070,0,1
1542,3608968,2043,0,1
1543,3610968,2027,0,1
1544,3612968,2031,0,1
1545,3614968,2019,0,1
1546,3616968,2026,0,1
1547,3618968,2042,0,1
1548,3620968,2037,0,1
1549,3622968,2021,1,1
1550,3624968,2056,1,1
1551,3626968,2075,0,1
1552,3628968,2072,0,1
1553,3630968,2057,0,1
1554,3632968,2037,0,1
1555,3634968,2035,0,1
1556,3636968,2029,0,1
1557,3638968,2027,0,1
1558,3640968,2014,0,1
1559,3642968,2029,1,1
1560,3644968,2027,1,1
1561,3646968,2054,0,1
1562,3648968,2043,0,1
1563,3650968,2029,0,1
1564,3652968,2027,0,1
1565,3654968,2022,0,1
1566,3656968,2037,0,1
1567,3658968,2027,0,1
1568,3660968,2026,0,1
1569,3662968,2018,1,1
1570,3664968,2028,1,1
1571,3666968,2077,0,1
1572,3668968,2065,0,1
1573,3670968,2057,0,1
1574,3672968,2057,0,1
1575,3674968,2039,0,1
1576,3676968,2039,0,1
1577,3678968,2019,0,1
1578,3680968,2017,0,1
1579,3682968,2019,1,1
1580,3684968,2015,1,1
1581,3686968,2071,0,1
1582,3688968,2072,0,1
1583,3690968,2063,0,1
1584,3692968,2067,0,1
1585,3694968,2029,0,1
1586,3696968,2031,0,1
1587,3698968,2035,0,1
1588,3700968,2027,0,1
1589,3702968,2014,1,1
1590,3704968,2022,1,1
1591,3706968,2056,0,1
1592,3708968,2044,0,1
1593,3710968,2041,0,1
1594,3712968,2029,0,1
1595,3714968,2025,0,1
1596,3716968,2027,0,1
1597,3718968,2037,0,1
1598,3720968,2024,0,1
1599,3722968,2013,1,1
1600,3724968,2054,1,1
1601,3726968,2065,0,1
1602,3728968,2056,0,1
1603,3730968,2039,0,1
1604,3732968,2039,0,1
1605,3734968,2019,0,1
1606,3736968,2015,0,1
1607,3738968,2027,0,1
1608,3740968,2022,0,1
1609,3742968,2021,1,1
1610,3744968,2015,1,1
1611,3746968,2005,0,1
1612,3748968,1998,0,1
1613,3750968,1997,0,1
1614,3752968,2023,0,1
1615,3754968,2018,0,1
1616,3756968,2025,0,1
1617,3758968,2037,0,1
1618,3760968,2043,0,1
1619,3762968,2021,1,1
1620,3764968,2031,1,1
1621,3766968,2045,0,1
1622,3768968,2059,0,1
1623,3770968,2057,0,1
1624,3772968,2029,0,1
1625,3774968,2027,0,1
1626,3776968,2037,0,1
1627,3778968,2029,0,1
1628,3780968,2029,0,1
1629,3782968,2005,1,1
1630,3784968,2021,1,1
1631,3786968,2107,0,1
1632,3788968,2137,0,1
1633,3790968,2130,0,1
1634,3792968,2095,0,1
1635,3794968,2069,0,1
1636,3796968,2053,0,1
1637,3798968,2008,0,1
1638,3800968,2005,0,1
1639,3802968,1996,1,1
1640,3804968,1997,1,1
1641,3806968,2055,0,1
1642,3808968,2069,0,1
1643,3810968,2079,0,1
1644,3812968,2076,0,1
1645,3814968,2055,0,1
1646,3816968,2055,0,1
1647,3818968,2037,0,1
1648,3820968,2031,0,1
1649,3822968,2020,1,1
1650,3824968,2013,1,1
1651,3826968,2035,0,1
1652,3828968,2055,0,1
1653,3830968,2044,0,1
1654,3832968,2045,0,1
1655,3834968,2028,0,1
1656,3836968,2037,0,1
1657,3838968,2029,0,1
1658,3840968,2024,0,1
1659,3842968,2003,1,1
1660,3844968,2019,1,1
1661,3846968,2037,0,1
1662,3848968,2034,0,1
1663,3850968,2031,0,1
1664,3852968,2023,0,1
1665,3854968,2011,0,1
1666,3856968,2023,0,1
1667,3858968,2027,0,1
1668,3860968,2038,0,1
1669,3862968,2021,1,1
1670,3864968,2040,1,1
1671,3866968,2093,0,1
1672,3868968,2103,0,1
1673,3870968,2101,0,1
1674,3872968,2072,0,1
1675,3874968,2054,0,1
1676,3876968,2029,0,1
1677,3878968,2019,0,1
1678,3880968,2012,0,1
1679,3882968,2073,1,1
1680,3884968,2386,1,1
1681,3886968,2741,0,1
1682,3888968,2796,0,1
1683,3890968,2633,0,1
1684,3892968,2373,0,1
1685,3894968,2133,0,1
1686,3896968,1973,0,1
1687,3898968,1902,0,1
1688,3900968,1883,0,1
1689,3902968,1897,1,1
1690,3904968,1964,1,1
1691,3906968,2041,0,1
1692,3908968,2088,0,1
1693,3910968,2108,0,1
1694,3912968,2100,0,1
1695,3914968,2067,0,1
1696,3916968,2045,0,1
1697,3918968,2027,0,1
1698,3920968,2022,0,1
1699,3922968,2005,1,1
1700,3924968,2039,1,1
1701,3926968,2079,0,1
1702,3928968,2079,0,1
1703,3930968,2079,0,1
1704,3932968,2055,0,1
1705,3934968,2036,0,1
1706,3936968,2037,0,1
1707,3938968,2013,0,1
1708,3940968,2024,0,1
1709,3942968,2019,1,1
1710,3944968,2029,1,1
1711,3946968,2025,0,1
1712,3948968,2035,0,1
1713,3950968,2035,0,1
1714,3952968,2025,0,1
1715,3954968,2029,0,1
1716,3956968,2035,0,1
1717,3958968,2031,0,1
1718,3960968,2038,0,1
1719,3962968,2029,1,1
1720,3964968,2195,1,1
1721,3966968,2419,0,1
1722,3968968,2492,0,1
1723,3970968,2414,0,1
1724,3972968,2265,0,1
1725,3974968,2121,0,1
1726,3976968,2019,0,1
1727,3978968,1958,0,1
1728,3980968,1930,0,1
1729,3982968,1943,1,1
1730,3984968,1902,1,1
1731,3986968,1787,0,1
1732,3988968,1781,0,1
1733,3990968,1824,0,1
1734,3992968,1913,0,1
1735,3994968,1995,0,1
1736,3996968,2065,0,1
1737,3998968,2088,0,1
1738,4000968,2093,0,1
1739,4002968,2069,1,1
1740,4004968,2063,1,1
1741,4006968,2045,0,1
1742,4008968,2039,0,1
1743,4010968,2028,0,1
1744,4012968,2024,0,1
1745,4014968,2028,0,1
1746,4016968,2021,0,1
1747,4018968,2021,0,1
1748,4020968,2029,0,1
1749,4022968,2027,1,1
1750,4024968,2040,1,1
1751,4026968,2077,0,1
1752,4028968,2071,0,1
1753,4030968,2070,0,1
1754,4032968,2044,0,1
1755,4034968,2040,0,1
1756,4036968,2027,0,1
1757,4038968,2021,0,1
1758,4040968,2013,0,1
1759,4042968,2008,1,1
1760,4044968,2065,1,1
1761,4046968,2085,0,1
1762,4048968,2085,0,1
1763,4050968,2072,0,1
1764,4052968,2053,0,1
1765,4054968,2035,0,1
1766,4056968,2025,0,1
1767,4058968,2019,0,1
1768,4060968,2023,0,1
1769,4062968,2019,1,1
1770,4064968,2075,1,1
1771,4066968,2103,0,1
1772,4068968,2105,0,1
1773,4070968,2089,0,1
1774,4072968,2069,0,1
1775,4074968,2044,0,1
1776,4076968,2035,0,1
1777,4078968,2015,0,1
1778,4080968,2023,0,1
1779,4082968,2027,1,1
1780,4084968,2058,1,1
1781,4086968,2071,0,1
1782,4088968,2075,0,1
1783,4090968,2055,0,1
1784,4092968,2039,0,1
1785,4094968,2026,0,1
1786,4096968,2035,0,1
1787,4098968,2019,0,1
1788,4100968,2021,0,1
1789,4102968,2007,1,1
1790,4104968,2019,1,1
1791,4106968,2069,0,1
1792,4108968,2075,0,1
1793,4110968,2056,0,1
1794,4112968,2056,0,1
1795,4114968,2053,0,1
1796,4116968,2037,0,1
1797,4118968,2024,0,1
1798,4120968,2031,0,1
1799,4122968,2005,1,1
1800,4124968,2063,1,1
1801,4126968,2083,0,1
1802,4128968,2090,0,1
1803,4130968,2074,0,1
1804,4132968,2043,0,1
1805,4134968,2035,0,1
1806,4136968,2022,0,1
1807,4138968,2023,0,1
1808,4140968,2019,0,1
1809,4142968,1997,1,1
1810,4144968,2053,1,1
1811,4146968,2060,0,1
1812,4148968,2072,0,1
1813,4150968,2067,0,1
1814,4152968,2056,0,1
1815,4154968,2029,0,1
1816,4156968,2030,0,1
1817,4158968,2023,0,1
1818,4160968,2020,0,1
1819,4162968,2007,1,1
1820,4164968,2029,1,1
1821,4166968,2079,0,1
1822,4168968,2090,0,1
1823,4170968,2079,0,1
1824,4172968,2065,0,1
1825,4174968,2037,0,1
1826,4176968,2035,0,1
1827,4178968,2018,0,1
1828,4180968,2023,0,1
1829,4182968,2022,1,1
1830,4184968,2075,1,1
1831,4186968,2127,0,1
1832,4188968,2135,0,1
1833,4190968,2117,0,1
1834,4192968,2069,0,1
1835,4194968,2035,0,1
1836,4196968,2026,0,1
1837,4198968,2019,0,1
1838,4200968,2011,0,1
1839,4202968,2003,1,1
1840,4204968,2072,1,1
1841,4206968,2101,0,1
1842,4208968,2105,0,1
1843,4210968,2084,0,1
1844,4212968,2065,0,1
1845,4214968,2032,0,1
1846,4216968,2024,0,1
1847,4218968,2009,0,1
1848,4220968,2009,0,1
1849,4222968,2012,1,1
1850,4224968,2056,1,1
1851,4226968,2095,0,1
1852,4228968,2099,0,1
1853,4230968,2085,0,1
1854,4232968,2063,0,1
1855,4234968,2030,0,1
1856,4236968,2027,0,1
1857,4238968,2020,0,1
1858,4240968,2024,0,1
1859,4242968,2005,1,1
1860,4244968,2040,1,1
1861,4246968,2060,0,1
1862,4248968,2077,0,1
1863,4250968,2065,0,1
1864,4252968,2055,0,1
1865,4254968,2040,0,1
1866,4256968,2039,0,1
1867,4258968,2029,0,1
1868,4260968,2030,0,1
1869,4262968,2013,1,1
1870,4264968,2071,1,1
1871,4266968,2100,0,1
1872,4268968,2099,0,1
1873,4270968,2085,0,1
1874,4272968,2054,0,1
1875,4274968,2032,0,1
1876,4276968,2029,0,1
1877,4278968,2019,0,1
1878,4280968,2015,0,1
1879,4282968,2007,1,1
1880,4284968,2065,1,1
1881,4286968,2078,0,1
1882,4288968,2078,0,1
1883,4290968,2073,0,1
1884,4292968,2040,0,1
1885,4294968,2029,0,1
1886,4296968,2025,0,1
1887,4298968,2021,0,1
1888,4300968,2022,0,1
1889,4302968,2012,1,1
1890,4304968,2057,1,1
1891,4306968,2091,0,1
1892,4308968,2089,0,1
1893,4310968,2077,0,1
1894,4312968,2065,0,1
1895,4314968,2031,0,1
1896,4316968,2031,0,1
1897,4318968,2013,0,1
1898,4320968,2024,0,1
1899,4322968,2007,1,1
1900,4324968,2040,1,1
1901,4326968,2088,0,1
1902,4328968,2095,0,1
1903,4330968,2095,0,1
1904,4332968,2059,0,1
1905,4334968,2037,0,1
1906,4336968,2040,0,1
1907,4338968,2019,0,1
1908,4340968,2024,0,1
1909,4342968,2011,1,1
1910,4344968,2059,1,1
1911,4346968,2106,0,1
1912,4348968,2091,0,1
1913,4350968,2075,0,1
1914,4352968,2056,0,1
1915,4354968,2029,0,1
1916,4356968,2028,0,1
1917,4358968,2024,0,1
1918,4360968,2019,0,1
1919,4362968,1997,1,1
1920,4364968,2037,1,1
1921,4366968,2073,0,1
1922,4368968,2083,0,1
1923,4370968,2075,0,1
1924,4372968,2063,0,1
1925,4374968,2038,0,1
1926,4376968,2039,0,1
1927,4378968,2024,0,1
1928,4380968,2031,0,1
1929,4382968,2019,1,1
1930,4384968,2074,1,1
1931,4386968,2107,0,1
1932,4388968,2103,0,1
1933,4390968,2088,0,1
1934,4392968,2056,0,1
1935,4394968,2031,0,1
1936,4396968,2025,0,1
1937,4398968,2010,0,1
1938,4400968,2019,0,1
1939,4402968,2011,1,1
1940,4404968,2025,0,1
1941,4406968,2065,0,1
1942,4408968,2066,0,1
1943,4410968,2067,0,1
1944,4412968,2042,0,1
1945,4414968,2037,0,1
1946,4416968,2040,0,1
1947,4418968,2023,0,1
1948,4420968,2027,0,1
1949,4422968,2037,1,1
1950,4424968,2068,0,1
1951,4426968,2079,0,1
1952,4428968,2079,0,1
1953,4430968,2075,0,1
1954,4432968,2039,0,1
1955,4434968,2035,0,1
1956,4436968,2027,0,1
1957,4438968,2019,0,1
1958,4440968,2029,0,1
1959,4442968,2020,1,1
1960,4444968,2041,0,1
1961,4446968,2083,0,1
1962,4448968,2078,0,1
1963,4450968,2076,0,1
