time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.216,34555,69634968,0,0,0,-375.093942498782,-0.10721793739517516,0
0.218,34556,69636968,0,1,0,-377.3112730530768,-0.16901401637732127,0
0.22,34557,69638968,7,1,1,-379.3709540123645,-0.21032544055365054,0
0.222,34558,69640968,0,1,0,-381.45201657435854,-0.23184370465006943,0
0.224001,34559,69642969,11,0,1,-383.7114584454515,-0.23463064472911965,0
0.226,34560,69644968,2,0,1,-386.2175150319367,-0.21820162297502266,0
0.228,34561,69646968,0,0,0,-388.93318906875345,-0.17985499324027432,0
0.23,34562,69648968,9,0,1,-391.7832624005131,-0.11600928099540908,0
0.232,34563,69650968,1,0,1,-394.6809523506603,-0.02307401851995905,0
0.234,34564,69652968,0,0,0,-397.4932977430213,0.10267115748211686,0
0.236,34565,69654968,0,0,0,-400.09630145746655,0.2633774297090483,0
0.238,34566,69656968,0,1,0,-402.4808762835389,0.45708401926777364,0
0.24,34567,69658968,10,1,1,-404.75684435492155,0.6775213296545493,0
0.242,34568,69660968,2,1,1,-407.0307608834988,0.9167558144519975,0
0.244,34569,69662968,2,0,1,-409.30376613947465,1.1676490513187439,0
0.246,34570,69664968,1,0,1,-411.5267555004366,1.4232792231059417,0
0.248,34571,69666968,0,0,0,-413.7322379401181,1.6748961303557282,0
0.25,34572,69668968,17,0,1,-416.0593819557789,1.9120696525725291,0
0.252,34573,69670968,0,0,0,-418.603253230213,2.1263209032722363,0
0.254,34574,69672968,4,0,1,-421.29131999862733,2.3140381690225897,0
0.256,34575,69674968,0,0,0,-423.9837429637873,2.4746798038350284,0
0.258,34576,69676968,0,1,0,-426.64978689691253,2.6072604563931967,0
0.26,34577,69678968,16,1,1,-429.3997158464767,2.7096555311221366,0
0.262,34578,69680968,2,1,1,-432.3193432470128,2.781806889636466,0
0.264001,34579,69682969,0,0,0,-435.31699175956396,2.828557384309271,0
0.266,34580,69684968,0,0,0,-438.2224067228095,2.857301248850855,0
0.268,34581,69686968,0,0,0,-440.9830684915261,2.8736196974761903,0
0.27,34582,69688968,11,0,1,-443.6931808903316,2.880348573906705,0
0.272,34583,69690968,0,0,0,-446.4533547961553,2.880201150279424,0
0.274,34584,69692968,1,0,1,-449.2665423466612,2.8777779494108318,0
0.276,34585,69694968,3,0,1,-452.09566887966474,2.878351850273204,0
0.278,34586,69696968,0,1,0,-454.944604480761,2.8861270587047767,0
0.28,34587,69698968,7,1,1,-457.84621734797474,2.904302949950033,0
0.282,34588,69700968,0,1,0,-460.79886501678277,2.936127388547832,0
0.284,34589,69702968,0,0,0,-463.7341970628437,2.985265027988352,0
0.286,34590,69704968,0,0,0,-466.5712337819516,3.054408246568375,0
0.288,34591,69706968,0,0,0,-469.2889243315054,3.143564231018219,0
0.29,34592,69708968,5,0,1,-471.9247327826036,3.249953680198918,0
0.292,34593,69710968,0,0,0,-474.5089107596367,3.3693646457066584,0
0.294,34594,69712968,0,0,0,-477.0253428834646,3.497122532473103,0
0.296,34595,69714968,0,0,0,-479.46036322315325,3.627424180966337,0
0.298,34596,69716968,0,1,0,-481.8767646360595,3.7522844786961866,0
0.3,34597,69718968,11,1,1,-484.40373499114827,3.862249708833136,0
0.302,34598,69720968,0,1,0,-487.11440457098183,3.9493280068217476,0
0.304001,34599,69722969,1,0,1,-489.94005294329196,4.009016564408834,0
0.306,34600,69724968,0,0,0,-492.7515009810139,4.038758065608419,0
0.308,34601,69726968,0,0,0,-495.4852780127229,4.03532734266467,0
0.31,34602,69728968,6,0,1,-498.16944321336786,3.9941914055095586,0
0.312,34603,69730968,1,0,1,-500.856157983147,3.9108080032734516,0
0.314,34604,69732968,3,0,1,-503.5525912868395,3.7820313269313695,0
0.316,34605,69734968,0,0,0,-506.227910223007,3.606026496387109,0
0.318,34606,69736968,0,1,0,-508.8750256737294,3.3811023954091963,0
0.32,34607,69738968,8,1,1,-511.544157178343,3.1051359252200355,0
0.322,34608,69740968,0,1,0,-514.2896484155857,2.7767440433634714,0
0.324,34609,69742968,3,0,1,-517.1071860175704,2.3966153934956504,0
0.326,34610,69744968,1,0,1,-519.959275984292,1.9670024885363717,0
0.328,34611,69746968,0,0,0,-522.83470282819,1.4904418042635337,0
0.33,34612,69748968,8,0,1,-525.7595779031466,0.9693736384831014,0
0.332,34613,69750968,0,0,0,-528.7355632516847,0.4071582193574644,0
0.334,34614,69752968,0,0,0,-531.6885085067943,-0.1911795529054099,0
0.336,34615,69754968,0,0,0,-534.528297997384,-0.8204482982248474,0
0.338,34616,69756968,1,1,1,-537.2358006340518,-1.4772708891804716,0
0.34,34617,69758968,4,1,1,-539.8638785999415,-2.160197551839141,0
0.342,34618,69760968,0,1,0,-542.4824095193587,-2.868509262872743,0
0.344001,34619,69762969,4,0,1,-545.1443823967727,-3.6013052667998005,0
0.346,34620,69764968,2,0,1,-547.8823356182008,-4.3571704532731586,0
0.348,34621,69766968,0,0,0,-550.7112745907581,-5.134042551367574,0
0.35,34622,69768968,7,0,1,-553.6357898155252,-5.929286375736706,0
0.352,34623,69770968,0,0,0,-556.62720245008,-6.739331639874307,0
0.354,34624,69772968,0,0,0,-559.6002219581177,-7.559457282548565,0
0.356,34625,69774968,0,0,0,-562.4700932027089,-8.385255920512181,0
0.358,34626,69776968,0,1,0,-565.2316222430484,-9.21449280937471,0
0.36,34627,69778968,8,1,1,-567.9511526727958,-10.047088987433341,0
0.362,34628,69780968,0,1,0,-570.6680877663301,-10.883147310428711,0
0.364,34629,69782968,0,0,0,-573.3334016207131,-11.72161336560086,0
0.366,34630,69784968,0,0,0,-575.883915999528,-12.561562688515139,0
0.368,34631,69786968,0,0,0,-578.3536021308464,-13.40410823305567,0
0.37,34632,69788968,10,0,1,-580.8813369106158,-14.252082958531949,0
0.372,34633,69790968,4,0,1,-583.587877134845,-15.107023592982578,0
0.374,34634,69792968,0,0,0,-586.4581663936896,-15.966341968826248,0
0.376,34635,69794968,3,0,1,-589.3865716054855,-16.82396020196147,0
0.378,34636,69796968,0,1,0,-592.2977215544873,-17.672684873528116,0
0.38,34637,69798968,3,1,1,-595.1965193507851,-18.505295371658292,0
