time_s,sample_index,timestamp_us,ecg_raw,leads_off,adc_ok,ecg_morph,ecg_qrs,r_peak
0.518,1225,2974968,2025,0,1,-4.9091472999314245,-2.8501243596087047,0
0.52,1226,2976968,2039,0,1,-3.0948051578331612,-3.1855270468167247,0
0.522,1227,2978968,2040,0,1,-2.672617625997664,-3.5239448163252947,0
0.524,1228,2980968,2037,0,1,-4.196000731534795,-3.819357413932848,0
0.526,1229,2982968,2041,0,1,-7.429485512055371,-4.0045140423058925,0
0.528,1230,2984968,2003,1,1,-11.350528241923309,-3.9960516699304587,0
0.53,1231,2986968,2001,1,1,-14.563534709642397,-3.7103827116113983,0
0.532,1232,2988968,2009,0,1,-15.989624077369594,-3.0859682966671644,0
0.534,1233,2990968,2006,0,1,-15.243517942748454,-2.0981671391886825,0
0.536001,1234,2992969,2023,0,1,-12.529520762429051,-0.7615703921191022,0
0.538,1235,2994968,2023,0,1,-8.353631439382449,0.8750642314204113,0
0.54,1236,2996968,2023,0,1,-3.277381913868571,2.7365946693332797,0
0.542,1237,2998968,2039,0,1,2.164888225089184,4.728821350275191,0
0.544,1238,3000968,2040,0,1,7.492396735932058,6.746516023061777,0
0.546,1239,3002968,2035,0,1,12.33114470384258,8.682835390785293,0
0.548,1240,3004968,2040,1,1,16.30552873519185,10.435552869532875,0
0.55,1241,3006968,2069,0,1,18.896455019132166,11.911896359993824,0
0.552,1242,3008968,2063,0,1,19.699615090131704,13.039764975910511,0
0.554,1243,3010968,2041,0,1,18.85985023149556,13.780051887360223,0
0.556,1244,3012968,2041,0,1,16.998394050653992,14.126053646501486,0
0.558,1245,3014968,2023,0,1,14.643218904056937,14.090416640842268,0
0.56,1246,3016968,2088,0,1,11.911534705029396,13.695313358088987,0
0.562,1247,3018968,2024,0,1,8.929367683048369,12.976256637218214,0
0.564,1248,3020968,2029,0,1,6.279597414593462,11.985994368101398,0
0.566,1249,3022968,2031,1,1,4.677599185954125,10.783133290206607,0
0.568,1250,3024968,2015,1,1,4.41772430534631,9.41709964353244,0
0.57,1251,3026968,2041,0,1,5.176677210521633,7.9220640846128845,0
0.572,1252,3028968,2042,0,1,6.1346666668871865,6.319538823405672,0
0.574,1253,3030968,2053,0,1,6.40952420413364,4.629004720435938,0
0.576001,1254,3032969,2044,0,1,5.562710969785068,2.88049967175935,0
0.578,1255,3034968,2013,0,1,3.7192879970229633,1.1187497658252559,0
0.58,1256,3036968,2039,0,1,1.1773639685659854,-0.6043568858822166,0
0.582,1257,3038968,2029,0,1,-1.965893014781069,-2.2385153907941255,0
0.584,1258,3040968,2037,0,1,-5.689586525146087,-3.735110798854638,0
0.586,1259,3042968,2031,1,1,-9.684265176651985,-5.043588013051308,0
0.588,1260,3044968,1995,1,1,-13.229059397928028,-6.113453421974267,0
0.59,1261,3046968,2022,0,1,-15.50102338412731,-6.905096231430854,0
0.592,1262,3048968,2009,0,1,-15.943379152087616,-7.400959095873588,0
0.594,1263,3050968,2001,0,1,-14.33980919570859,-7.608857900948093,0
0.596,1264,3052968,2019,0,1,-10.878541412726491,-7.5621495608928395,0
0.598,1265,3054968,2011,0,1,-6.287342014134441,-7.3180690420335575,0
0.6,1266,3056968,2039,0,1,-1.7867765520218266,-6.949699010834859,0
0.602,1267,3058968,2043,0,1,1.2045254730533466,-6.531531135525914,0
0.604,1268,3060968,2054,0,1,1.5808473279103397,-6.1212614772108145,0
0.606,1269,3062968,2054,1,1,-0.8916399728636095,-5.743415112741843,0
0.608,1270,3064968,2009,1,1,-5.323196039213236,-5.383518735153844,0
0.61,1271,3066968,2021,0,1,-10.072580012491493,-4.99936081505633,0
0.612,1272,3068968,1999,0,1,-13.488692890710029,-4.542918863226992,0
0.614,1273,3070968,1992,0,1,-14.508567687096134,-3.98025966958312,0
0.616001,1274,3072969,2021,0,1,-13.008167234525061,-3.304688143866718,0
0.618,1275,3074968,2023,0,1,-9.742208254279085,-2.538174810311613,0
0.62,1276,3076968,2031,0,1,-5.834637275213176,-1.72004007687431,0
0.622,1277,3078968,2035,0,1,-2.298547525331897,-0.8933876206523237,0
0.624,1278,3080968,2030,0,1,0.14611297511363075,-0.09628343353142266,0
0.626,1279,3082968,2043,1,1,1.0810541536883953,0.6431407212883686,0
0.628,1280,3084968,2039,1,1,0.4191873547946319,1.3103141901797413,0
0.63,1281,3086968,2037,0,1,-1.4734636459631985,1.9072975291163732,0
0.632,1282,3088968,2013,0,1,-3.789204689422273,2.450738284622158,0
0.634,1283,3090968,2021,0,1,-5.6153988220273705,2.9615543525143586,0
0.636,1284,3092968,2019,0,1,-6.342627917451541,3.4526176893987444,0
0.638,1285,3094968,2023,0,1,-5.795509997598753,3.92274388699206,0
0.64,1286,3096968,2024,0,1,-4.1408108867735995,4.356929173091415,0
0.642,1287,3098968,2030,0,1,-1.7775000532651593,4.7291430366297,0
0.644,1288,3100968,2029,0,1,0.74791125850449,5.006574329746082,0
0.646,1289,3102968,2039,1,1,2.8149077912347953,5.1549651477179825,0
0.648,1290,3104968,2044,1,1,3.852716232799988,5.145335355350188,0
0.65,1291,3106968,2044,0,1,3.5658440529727855,4.962077474344734,0
0.652,1292,3108968,2031,0,1,2.107943268402682,4.608468965625542,0
0.654,1293,3110968,2032,0,1,0.0060389712960877695,4.105220142720424,0
0.656001,1294,3112969,2019,0,1,-2.1058109665417324,3.4834200328947507,0
0.658,1295,3114968,2021,0,1,-3.7728946442866924,2.7760293894348793,0
0.66,1296,3116968,2027,0,1,-4.90292554471219,2.0113377743677487,0
0.662,1297,3118968,2029,0,1,-5.715409417198183,1.2116725391380496,0
0.664,1298,3120968,2025,0,1,-6.514964433715621,0.39641401971059353,0
0.666,1299,3122968,2039,1,1,-7.4775384054257845,-0.4146809148504249,0
0.668,1300,3124968,2009,1,1,-8.525501101451404,-1.1997801489051974,0
0.67,1301,3126968,2029,0,1,-9.392525542525174,-1.9371318580005084,0
0.672,1302,3128968,2012,0,1,-9.83522363412043,-2.6101093024945574,0
0.674,1303,3130968,2021,0,1,-9.77350418205412,-3.2104825836177366,0
0.676,1304,3132968,2024,0,1,-9.319964911721145,-3.7387878028867028,0
0.678,1305,3134968,2019,0,1,-8.726884215577485,-4.202264185037066,0
0.68,1306,3136968,2026,0,1,-8.307432154649199,-4.611680303121911,0
